motusRecvID,recvProjectID,receiverID,recvDeployID,port,radioType,antennaType,bearing,tilt,polBearing,polTilt,heightMeters,filter,cableLengthMeters,cableType,mountDistanceMeters,mountBearing,details,elevationAngle,polarization1,polarization2,deploymentStatus
634,3,SG-5113BBBK3013,1105,3,,yagi-9,170,,,,4.1,,,,,,,,,,deployed
635,3,SG-5113BBBK3104,1106,1,,yagi-9,330,,,,3.5,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,1106,2,,yagi-9,90,,,,3.3,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,1106,3,,yagi-9,210,,,,3.1,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,3172,1,,yagi-9,334,,,,,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,3172,2,,yagi-9,100,,,,,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,3172,3,,yagi-9,55,,,,,,,,,,,,,,terminated
635,3,SG-5113BBBK3104,3426,1,,yagi-9,354,,,,,,,,,,,,,,deployed
635,3,SG-5113BBBK3104,3426,2,,yagi-9,120,,,,,,,,,,,,,,deployed
635,3,SG-5113BBBK3104,3426,3,,yagi-9,236,,,,,,,,,,,,,,deployed
636,3,SG-5113BBBK3089,1107,1,,yagi-9,30,,,,12,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,1107,2,,yagi-9,160,,,,11.8,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,1107,3,,yagi-9,280,,,,11.6,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,3174,1,,yagi-9,105,,,,,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,3174,2,,yagi-9,345,,,,,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,3174,3,,yagi-9,235,,,,,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,3174,4,,omni-mast,,,,,,,,,,,,,,,terminated
636,3,SG-5113BBBK3089,3431,1,,yagi-9,106,,,,,,,,,,,,,,deployed
636,3,SG-5113BBBK3089,3431,2,,yagi-9,322,,,,,,,,,,,,,,deployed
636,3,SG-5113BBBK3089,3431,3,,yagi-9,238,,,,,,,,,,,,,,deployed
636,3,SG-5113BBBK3089,3431,4,,omni-mast,,,,,,,,,,,,,,,deployed
637,3,SG-5113BBBK3168,1108,1,,yagi-9,220,,,,6,,,,,,,,,,terminated
637,3,SG-5113BBBK3168,1108,2,,yagi-9,340,,,,5.8,,,,,,,,,,terminated
637,3,SG-5113BBBK3168,1108,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,1109,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,1109,2,,yagi-9,260,,,,5.8,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,1109,3,,yagi-9,140,,,,5.6,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,3178,1,,yagi-9,324,,,,,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,3178,2,,yagi-9,144,,,,,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,3178,3,,yagi-9,54,,,,,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,3178,4,,yagi-9,234,,,,,,,,,,,,,,terminated
638,3,SG-5113BBBK2662,3430,1,,omni-mast,,,,,,,,,,,,,,,deployed
639,3,SG-5113BBBK0555,1110,1,,yagi-9,30,,,,6,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,1110,2,,yagi-9,160,,,,5.8,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,1110,3,,yagi-9,280,,,,5.6,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,3175,1,,yagi-9,332,,,,,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,3175,2,,yagi-9,175,,,,,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,3175,3,,yagi-9,46,,,,,,,,,,,,,,terminated
639,3,SG-5113BBBK0555,3175,4,,omni-mast,,,,,,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,1111,1,,yagi-9,60,,,,6,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,1111,2,,yagi-9,330,,,,5.8,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,1111,3,,yagi-9,170,,,,5.6,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,3151,1,,yagi-9,350,,,,,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,3151,2,,yagi-9,54,,,,,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,3151,3,,yagi-9,130,,,,,,,,,,,,,,terminated
640,3,SG-5113BBBK3082,3152,1,,yagi-9,298,,,,,,,,,,,,,,deployed
640,3,SG-5113BBBK3082,3152,2,,yagi-9,226,,,,,,,,,,,,,,deployed
640,3,SG-5113BBBK3082,3152,3,,yagi-9,127,,,,,,,,,,,,,,deployed
641,3,SG-1614BBBK1655,1112,1,,yagi-9,310,,,,6,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,1112,2,,yagi-9,70,,,,5.8,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,1112,3,,yagi-9,190,,,,5.6,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,3149,1,,yagi-9,220,,,,,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,3149,2,,yagi-9,340,,,,,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,3149,3,,yagi-6,100,,,,,,,,,,,,,,terminated
641,3,SG-1614BBBK1655,3150,1,,yagi-9,178,,,,,,,,,,,,,,deployed
641,3,SG-1614BBBK1655,3150,2,,yagi-9,24,,,,,,,,,,,,,,deployed
641,3,SG-1614BBBK1655,3150,3,,yagi-9,113,,,,,,,,,,,,,,deployed
642,3,SG-5113BBBK3118,1113,1,,yagi-9,50,,,,4,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,1113,2,,yagi-9,230,,,,3.8,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,1113,3,,yagi-9,105,,,,3.6,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,3147,1,,yagi-9,330,,,,,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,3147,2,,yagi-9,220,,,,,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,3147,3,,yagi-9,130,,,,,,,,,,,,,,terminated
642,3,SG-5113BBBK3118,3148,1,,yagi-9,37,,,,,,,,,,,,,,deployed
642,3,SG-5113BBBK3118,3148,2,,yagi-9,213,,,,,,,,,,,,,,deployed
642,3,SG-5113BBBK3118,3148,3,,yagi-9,304,,,,,,,,,,,,,,deployed
643,3,SG-1614BBBK1899,1114,1,,yagi-9,345,,,,9,,,,,,,,,,terminated
643,3,SG-1614BBBK1899,1114,2,,yagi-9,90,,,,8.8,,,,,,,,,,terminated
643,3,SG-1614BBBK1899,1114,3,,yagi-9,215,,,,8.6,,,,,,,,,,terminated
643,3,SG-1614BBBK1899,3146,1,,omni-mast,,,,,,,,,,,,,,,deployed
644,3,SG-5113BBBK3157,1115,1,,yagi-9,70,,,,15,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,1115,2,,yagi-9,310,,,,14.9,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,1115,3,,yagi-9,145,,,,14.8,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,3144,1,,yagi-9,120,,,,,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,3144,2,,yagi-9,260,,,,,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,3144,3,,yagi-9,86,,,,,,,,,,,,,,terminated
644,3,SG-5113BBBK3157,3415,1,,yagi-9,234,,,,,,,,,,,,,,deployed
644,3,SG-5113BBBK3157,3415,2,,yagi-9,108,,,,,,,,,,,,,,deployed
644,3,SG-5113BBBK3157,3415,3,,yagi-9,170,,,,,,,,,,,,,,deployed
645,3,SG-5113BBBK2919,1116,1,,yagi-9,25,,,,4.5,,,,,,,,,,terminated
645,3,SG-5113BBBK2919,1116,2,,yagi-9,215,,,,4.3,,,,,,,,,,terminated
645,3,SG-5113BBBK2919,1116,3,,yagi-9,115,,,,4.1,,,,,,,,,,terminated
645,3,SG-5113BBBK2919,3154,1,,omni-mast,,,,,,,,,,,,,,,deployed
646,3,SG-5113BBBK3183,1117,1,,yagi-9,40,,,,5,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,1117,2,,yagi-9,280,,,,4.8,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,1117,3,,yagi-9,160,,,,4.6,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,3167,1,,yagi-9,280,,,,,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,3167,2,,yagi-9,40,,,,,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,3167,3,,yagi-9,165,,,,,,,,,,,,,,terminated
646,3,SG-5113BBBK3183,3422,1,,yagi-9,268,,,,,,,,,,,,,,deployed
646,3,SG-5113BBBK3183,3422,2,,yagi-9,53,,,,,,,,,,,,,,deployed
646,3,SG-5113BBBK3183,3422,3,,yagi-9,334,,,,,,,,,,,,,,deployed
647,3,SG-1614BBBK1913,1118,1,,yagi-9,200,,,,3.6,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,1118,2,,yagi-9,80,,,,3.4,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,1118,3,,yagi-9,320,,,,3.2,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,3181,1,,yagi-9,200,,,,,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,3181,2,,yagi-9,80,,,,,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,3181,3,,yagi-9,320,,,,,,,,,,,,,,terminated
647,3,SG-1614BBBK1913,3455,1,,yagi-9,6,,,,,,,,,,,,,,deployed
647,3,SG-1614BBBK1913,3455,2,,yagi-9,250,,,,,,,,,,,,,,deployed
647,3,SG-1614BBBK1913,3455,3,,yagi-9,110,,,,,,,,,,,,,,deployed
648,3,SG-1614BBBK1884,1119,1,,yagi-9,45,,,,6,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,1119,2,,yagi-9,265,,,,5.8,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,1119,3,,yagi-9,80,,,,5.6,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,3168,1,,yagi-9,45,,,,,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,3168,2,,yagi-9,265,,,,,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,3168,3,,yagi-9,80,,,,,,,,,,,,,,terminated
648,3,SG-1614BBBK1884,3423,1,,yagi-9,106,,,,,,,,,,,,,,deployed
648,3,SG-1614BBBK1884,3423,2,,yagi-9,24,,,,,,,,,,,,,,deployed
648,3,SG-1614BBBK1884,3423,3,,yagi-9,194,,,,,,,,,,,,,,deployed
683,2,SG-4002BBBK0580,1129,3,,yagi-9,180,,,,6,,,,,,,,,,terminated
683,2,SG-4002BBBK0580,1129,5,,yagi-9,300,,,,5.8,,,,,,,,,,terminated
683,2,SG-4002BBBK0580,1129,6,,yagi-9,60,,,,5.6,,,,,,,,,,terminated
683,2,SG-4002BBBK0580,2497,1,,yagi-9,180,,,,6,,,,,,,,,,terminated
683,2,SG-4002BBBK0580,2497,2,,yagi-9,300,,,,5.8,,,,,,,,,,terminated
683,2,SG-4002BBBK0580,2497,3,,yagi-9,60,,,,5.6,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,1130,3,,yagi-9,0,,,,3.4,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,1130,5,,yagi-9,120,,,,3.2,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,1130,7,,yagi-9,240,,,,3,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,2273,3,,yagi-9,0,,,,6,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,2273,5,,yagi-9,120,,,,5.8,,,,,,,,,,terminated
684,2,SG-4001BBBK2310,2273,7,,yagi-9,240,,,,5.6,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,1131,3,,yagi-9,360,,,,6,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,1131,5,,yagi-9,120,,,,5.8,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,1131,7,,yagi-9,240,,,,5.6,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2258,3,,yagi-9,0,,,,3.6,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2258,5,,yagi-9,120,,,,3.4,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2258,7,,yagi-9,240,,,,3.2,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2274,3,,yagi-9,0,,,,6,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2274,5,,yagi-9,120,,,,5.8,,,,,,,,,,terminated
685,2,SG-4002BBBK0010,2274,7,,yagi-9,240,,,,5.6,,,,,,,,,,terminated
686,1,SG-4000BBBK9640,1132,1,,yagi-9,355,,,,6,,7.62,,,,,,,,terminated
686,1,SG-4000BBBK9640,1132,2,,yagi-9,250,,,,5.8,,7.62,,,,,,,,terminated
686,1,SG-4000BBBK9640,1132,3,,yagi-9,110,,,,5.6,,7.62,,,,,,,,terminated
686,1,SG-4000BBBK9640,2426,1,,omni-whip,,,,,1,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,1134,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,1134,2,,yagi-9,290,,,,5.8,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,1134,3,,yagi-9,145,,,,5.6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,2285,1,,yagi-9,40,,,,6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,2285,2,,yagi-9,310,,,,5.8,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,2285,3,,yagi-9,145,,,,5.6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,3097,1,,yagi-9,40,,,,6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,3097,2,,yagi-9,310,,,,5.8,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,3097,3,,yagi-9,145,,,,5.6,,,,,,,,,,terminated
687,38,SG-5113BBBK2677,3097,4,,omni-whip,,,,,6,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,1135,1,,yagi-9,325,,,,6,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,1135,2,,yagi-9,90,,,,5.8,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,1135,3,,yagi-9,30,,,,5.6,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,2289,1,,yagi-9,290,,,,6,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,2289,2,,yagi-9,100,,,,5.8,,,,,,,,,,terminated
688,38,SG-5113BBBK2802,2289,3,,yagi-9,10,,,,5.6,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,1136,1,,yagi-9,320,,,,6,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,1136,2,,yagi-9,30,,,,5.8,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,1136,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,2290,1,,yagi-9,120,,,,6,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,2290,2,,yagi-9,300,,,,5.8,,,,,,,,,,terminated
689,38,SG-5113BBBK3105,2290,3,,yagi-9,30,,,,5.6,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,1137,1,,yagi-9,320,,,,6,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,1137,2,,yagi-9,165,,,,5.8,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,1137,3,,yagi-9,75,,,,5.6,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,2286,1,,yagi-9,15,,,,6,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,2286,2,,yagi-9,170,,,,5.8,,,,,,,,,,terminated
690,38,SG-5113BBBK3178,2286,3,,yagi-9,100,,,,5.6,,,,,,,,,,terminated
691,3,SG-5113BBBK0489,2237,1,,yagi-9,359,,,,30,,,,,,,,,,deployed
691,3,SG-5113BBBK0489,2237,2,,yagi-9,96,,,,29.5,,,,,,,,,,deployed
691,3,SG-5113BBBK0489,2237,3,,yagi-9,220,,,,29,,,,,,,,,,deployed
693,38,SG-5113BBBK0574,1140,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
693,38,SG-5113BBBK0574,1140,2,,yagi-9,145,,,,5.8,,,,,,,,,,terminated
693,38,SG-5113BBBK0574,1140,3,,yagi-9,70,,,,5.6,,,,,,,,,,terminated
694,3,SG-5113BBBK2528,1141,1,,yagi-9,30,,,,7.6,,,,,,,,,,terminated
694,3,SG-5113BBBK2528,1141,2,,yagi-9,349,,,,7.2,,,,,,,,,,terminated
694,3,SG-5113BBBK2528,1141,3,,yagi-9,253,,,,6.8,,,,,,,,,,terminated
694,3,SG-5113BBBK2528,3420,1,,yagi-9,43,,,,,,,,,,,,,,deployed
694,3,SG-5113BBBK2528,3420,2,,yagi-9,336,,,,,,,,,,,,,,deployed
694,3,SG-5113BBBK2528,3420,3,,yagi-9,236,,,,,,,,,,,,,,deployed
695,3,SG-5113BBBK3108,1142,1,,yagi-9,34,,,,5,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,1142,2,,yagi-9,227,,,,4.6,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,1142,3,,yagi-9,314,,,,4.2,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,3165,1,,yagi-9,338,,,,5,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,3165,2,,yagi-9,255,,,,4.6,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,3165,3,,yagi-9,52,,,,4.2,,,,,,,,,,terminated
695,3,SG-5113BBBK3108,3421,1,,yagi-9,41,,,,5,,,,,,,,,,deployed
695,3,SG-5113BBBK3108,3421,2,,yagi-9,247,,,,4.6,,,,,,,,,,deployed
695,3,SG-5113BBBK3108,3421,3,,yagi-9,316,,,,4.2,,,,,,,,,,deployed
701,1,SG-4002BBBK1710,1157,1,,yagi-9,320,,,,6,,,,,,,,,,terminated
701,1,SG-4002BBBK1710,1157,2,,yagi-9,225,,,,5.8,,,,,,,,,,terminated
701,1,SG-4002BBBK1710,1157,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
701,1,SG-4002BBBK1710,3766,2,,yagi-9,225,,,,5.8,,,,,,,,,,deployed
701,1,SG-4002BBBK1710,3766,3,,yagi-9,90,,,,5.6,,,,,,,,,,deployed
1026,7,SG-4712BB000750,1950,1,,yagi-9,214,,,,,,,,,,,,,,terminated
1026,7,SG-4712BB000750,1950,6,,yagi-9,291,,,,,,,,,,,,,,terminated
1028,10,SG-1614BBBK1631,1913,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,1913,2,,omni-mast,50,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,2098,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,2098,2,,omni-mast,50,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,2669,1,,yagi-9,34,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,2669,2,,yagi-9,121,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,2669,3,,yagi-9,259,,,,,,,,,,,0,0,0,terminated
1028,10,SG-1614BBBK1631,3487,1,,omni-mast,,,,,5,,,,,,,,,,terminated
1028,10,SG-1614BBBK1631,3487,2,,omni-mast,,,,,4.8,,,,,,,,,,terminated
1029,10,SG-1614BBBK1787,1924,1,,omni-mast,50,,,,,,,,,,,0,0,0,terminated
1029,10,SG-1614BBBK1787,2104,1,,omni-mast,50,,,,,,,,,,,0,0,0,terminated
1029,10,SG-1614BBBK1787,2104,2,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,1925,1,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,2105,1,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,2105,2,,yagi-9,150,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,2106,1,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,2106,2,,yagi-9,150,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,2106,3,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1030,10,SG-1614BBBK1885,3486,1,,yagi-9,5,,,,4.5,,,,,,,,,,terminated
1030,10,SG-1614BBBK1885,3486,2,,yagi-9,135,,,,4.3,,,,,,,,,,terminated
1030,10,SG-1614BBBK1885,3486,3,,yagi-9,270,,,,4.1,,,,,,,,,,terminated
1031,10,SG-1614BBBK1889,1940,1,,yagi-9,203,,,,,,,,,,,0,0,0,terminated
1031,10,SG-1614BBBK1889,1940,2,,yagi-9,330,,,,,,,,,,,0,0,0,terminated
1031,10,SG-1614BBBK1889,1940,3,,yagi-9,134,,,,,,,,,,,0,0,0,terminated
1031,10,SG-1614BBBK1889,2726,1,,omni-mast,135,,,,2.5,,,,,,,,,,terminated
1031,10,SG-1614BBBK1889,2726,2,,omni-mast,225,,,,2.4,,,,,,,,,,terminated
1032,10,SG-1614BBBK1901,1927,1,,yagi-9,322,,,,,,,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,1927,2,,yagi-9,167,,,,,,,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,1927,3,,yagi-9,130,,,,,,,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,2537,1,,omni-mast,,,,,,,,,,,,,,,terminated
1032,10,SG-1614BBBK1901,2537,2,,omni-mast,,,,,,,,,,,,,,,terminated
1032,10,SG-1614BBBK1901,2654,1,,omni-mast,320,,,,6,,50,,,,,,0,0,terminated
1032,10,SG-1614BBBK1901,2654,2,,omni-mast,64,,,,5.85,,50,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,2655,1,,omni-mast,320,,,,6,,50,,,,,,0,0,terminated
1032,10,SG-1614BBBK1901,2655,2,,omni-mast,70,,,,5.85,,50,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,2655,3,,omni-mast,274,,,,5.7,,,,,,,,0,0,terminated
1032,10,SG-1614BBBK1901,2655,4,,omni-mast,355,,,,5.55,,,,,,,5,0,0,terminated
1032,10,SG-1614BBBK1901,2656,1,,omni-mast,328,,,,6,,50,,,,,,0,0,terminated
1032,10,SG-1614BBBK1901,2656,2,,omni-mast,58,,,,5.85,,50,,,,,0,0,0,terminated
1032,10,SG-1614BBBK1901,2656,3,,omni-mast,373,,,,5.55,,,,,,,5,0,0,terminated
1032,10,SG-1614BBBK1901,3489,1,,yagi-9,220,,,,6,,,,,,,,,,terminated
1032,10,SG-1614BBBK1901,3489,2,,yagi-9,135,,,,5.8,,,,,,,,,,terminated
1033,10,SG-1614BBBK1921,1915,1,,omni-mast,352,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,1915,2,,omni-mast,82,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2099,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2099,2,,omni-mast,50,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2664,1,,yagi-9,329,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2664,2,,yagi-9,345,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2664,3,,yagi-9,30,,,,,,,,,,,0,0,0,terminated
1033,10,SG-1614BBBK1921,2664,4,,yagi-9,216,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2094,1,,omni-mast,205,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2094,2,,yagi-9,315,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2094,3,,yagi-9,130,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2094,4,,yagi-9,170,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2095,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2095,2,,yagi-9,315,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2095,3,,yagi-9,130,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2095,4,,yagi-9,170,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2095,5,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2096,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2096,2,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2097,1,,omni-mast,320,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2097,2,,omni-mast,230,,,,,,,,,,,0,0,0,terminated
1034,10,SG-1614BBBK1922,2534,1,,yagi-9,0,,,,3.6,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,2534,2,,yagi-9,195,,,,3.4,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,2534,3,,yagi-9,170,,,,3.2,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,2665,1,,yagi-9,0,,,,3.6,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,2665,2,,yagi-9,195,,,,3.4,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,2665,3,,yagi-9,170,,,,3.2,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,3532,1,,yagi-9,280,,,,6,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,3532,2,,yagi-9,30,,,,5.8,,,,,,,,,,terminated
1034,10,SG-1614BBBK1922,3532,3,,yagi-9,200,,,,5.6,,,,,,,,,,terminated
1035,10,SG-1614BBBK1968,1932,1,,yagi-9,329,,,,,,,,,,,0,0,0,terminated
1035,10,SG-1614BBBK1968,1932,2,,yagi-9,345,,,,,,,,,,,0,0,0,terminated
1035,10,SG-1614BBBK1968,1932,3,,yagi-9,30,,,,,,,,,,,0,0,0,terminated
1035,10,SG-1614BBBK1968,1932,4,,yagi-9,216,,,,,,,,,,,0,0,0,terminated
1035,10,SG-1614BBBK1968,2663,1,,yagi-9,329,,,,,,,,,,,0,0,0,deployed
1035,10,SG-1614BBBK1968,2663,2,,yagi-9,345,,,,,,,,,,,0,0,0,deployed
1035,10,SG-1614BBBK1968,2663,3,,yagi-9,30,,,,,,,,,,,0,0,0,deployed
1035,10,SG-1614BBBK1968,2663,4,,yagi-9,216,,,,,,,,,,,0,0,0,deployed
1036,10,SG-4001BBBK2550,1963,1,,yagi-9,37,,,,,,,,,,,0,0,0,terminated
1036,10,SG-4001BBBK2550,1963,2,,yagi-9,310,,,,,,,,,,,0,0,0,terminated
1036,10,SG-4001BBBK2550,1963,3,,yagi-9,179,,,,,,,,,,,0,0,0,terminated
1036,10,SG-4001BBBK2550,2540,1,,omni-mast,,,,,,,,,,,,,,,terminated
1036,10,SG-4001BBBK2550,2540,2,,omni-mast,,,,,,,,,,,,,,,terminated
1036,10,SG-4001BBBK2550,2637,1,,omni-mast,320,,,,6,,25,,,,,,0,0,terminated
1036,10,SG-4001BBBK2550,2637,2,,omni-mast,230,,,,5.85,,25,,,,,,0,0,terminated
1036,10,SG-4001BBBK2550,2639,1,,omni-mast,320,,,,6,,25,,,,,,0,0,terminated
1036,10,SG-4001BBBK2550,2639,2,,omni-mast,230,,,,5.85,,25,,,,,,0,0,terminated
1036,10,SG-4001BBBK2550,2639,3,,omni-mast,140,,,,5.7,,,,,,,,,,terminated
